-0.704776	-0.953202
-0.618105	-0.962860

-0.618105	-0.962860
-0.695463	-1.241879

-0.695463	-1.241879
-0.634762	-1.669860

-0.020119	-1.962887
0.004135	-1.886449

0.004135	-1.886449
1.128620	-2.200153

1.128620	-2.200153
1.173605	-1.928794

1.173605	-1.928794
1.226797	-1.931150

1.226797	-1.931150
1.375522	-1.334810

1.375522	-1.334810
1.414806	-1.342543

2.579357	0.405603
2.202838	0.550264

2.202838	0.550264
2.327892	0.896407

2.327892	0.896407
2.257440	1.168745

2.257440	1.168745
1.637655	1.325756

1.637655	1.325756
1.814860	2.033572

-0.303652	2.906838
-0.503877	2.511466

-0.503877	2.511466
-0.586542	1.899210

-0.586542	1.899210
-0.764223	1.449458

